ticker,date,signal_type,gap_pct,vol_ratio,run_pct,green_days,t0_close,t1_close,t5_close,next_day_return,five_day_return,direction,direction_confidence
PRTA,2021-02-18,frd,,,0.5287,3,23.75,23.25,22.6,-0.02105,-0.04842,frd,0.8811040649224227
PRTA,2021-06-17,frd,,,0.4805,5,48.72,51.01,48.87,0.047,0.00308,frd,0.8008048090657743
PRTA,2022-09-28,gap_and_go,0.55512,18.578,,,58.0,59.47,58.11,0.02534,0.0019,long,1.0
PRTA,2022-10-04,frd,,,1.131,5,57.45,58.11,53.35,0.01149,-0.07137,frd,1.0
PRTA,2023-05-08,frd,,,0.4967,3,76.89,75.76,74.97,-0.0147,-0.02497,frd,0.8277787992762319
TWI,2021-01-13,frd,,,0.4149,6,6.76,7.11,6.66,0.05178,-0.01479,frd,0.691562907597239
TWI,2021-12-31,frd,,,0.5179,7,10.96,11.03,11.06,0.00639,0.00912,frd,0.8631772521447383
SGMT,2025-06-09,frd,,,0.5931,4,5.33,5.94,7.4,0.11445,0.38837,frd,0.9885386473669219
SGMT,2025-06-13,frd,,,0.6154,3,8.27,7.4,8.36,-0.1052,0.01088,frd,1.0
SGMT,2025-07-11,frd,,,0.3005,7,9.47,9.46,9.41,-0.00106,-0.00634,frd,0.500874889817449
SRTA,2025-09-19,frd,,,0.4612,6,5.71,5.87,5.18,0.02802,-0.09282,frd,0.7685880993197224
LTBR,2021-01-26,frd,,,0.5126,3,6.81,6.26,6.73,-0.08076,-0.01175,frd,0.8543165269673857
LTBR,2021-02-12,frd,,,0.3659,4,9.03,9.72,8.61,0.07641,-0.04651,frd,0.6098120887730429
LTBR,2024-10-30,frd,,,1.0759,3,10.74,9.72,8.3,-0.09497,-0.22719,frd,1.0
LTBR,2024-11-08,frd,,,0.3622,3,8.98,8.63,6.48,-0.03898,-0.2784,frd,0.6037295200944178
LTBR,2025-01-24,frd,,,1.0039,6,8.03,6.17,9.05,-0.23163,0.12702,frd,1.0
LTBR,2025-02-05,frd,,,0.3784,4,9.47,8.96,14.6,-0.05385,0.54171,frd,0.6306954883976711
LTBR,2025-05-29,frd,,,0.6703,5,14.95,15.05,14.69,0.00669,-0.01739,frd,1.0
LTBR,2025-09-24,frd,,,0.4116,4,18.66,19.44,20.49,0.0418,0.09807,frd,0.6860753481459978
MNRO,2025-05-28,gap_and_go,0.30775,4.478,,,16.75,15.88,15.96,-0.05194,-0.04716,long,1.0
FULC,2021-08-16,frd,,,2.1497,8,21.74,21.84,24.9,0.0046,0.14535,frd,1.0
FULC,2022-03-11,frd,,,0.4703,6,16.01,15.38,18.36,-0.03935,0.14678,frd,0.7837836537478454
FULC,2022-04-05,frd,,,0.3008,8,23.87,22.97,16.39,-0.0377,-0.31336,frd,0.501354923898688
FULC,2023-01-13,frd,,,0.919,8,13.7,13.99,12.63,0.02117,-0.0781,frd,1.0
FULC,2023-08-22,gap_and_go,0.34694,145.378,,,5.43,6.08,5.59,0.11971,0.02947,long,1.0
FULC,2023-08-24,frd,,,0.555,3,5.41,5.495,5.53,0.01571,0.02218,frd,0.9249785977154461
FULC,2024-07-17,frd,,,0.4314,6,8.36,8.12,8.56,-0.02871,0.02392,frd,0.7190081472157834
FULC,2025-05-06,frd,,,0.6325,7,5.35,5.07,5.79,-0.05234,0.08224,frd,1.0
FULC,2025-11-20,frd,,,0.3306,3,11.06,11.29,10.94,0.0208,-0.01085,frd,0.5510598721539803
FULC,2025-12-08,gap_and_go,0.45618,28.697,,,12.99,14.6,12.92,0.12394,-0.00539,long,1.0
FULC,2025-12-10,frd,,,0.6667,3,13.8,12.8,12.08,-0.07246,-0.12464,frd,1.0
PUBM,2021-01-22,frd,,,0.354,3,37.73,37.86,39.75,0.00345,0.05354,frd,0.5900287623347982
PUBM,2021-02-24,gap_and_go,0.20732,5.366,,,60.27,65.43,57.86,0.08561,-0.03999,long,1.0
PUBM,2021-11-12,frd,,,0.4914,4,39.4,38.3,39.75,-0.02792,0.00888,frd,0.8190084395899714
PUBM,2022-08-15,frd,,,0.3396,5,22.68,22.57,20.14,-0.00485,-0.11199,frd,0.5660738164699497
PUBM,2025-11-11,gap_and_go,0.20261,12.096,,,10.97,9.565,9.305,-0.12808,-0.15178,long,1.0
PUBM,2025-11-12,frd,,,0.4864,3,9.565,9.175,9.15,-0.04077,-0.04339,frd,0.8107497960519693
PUBM,2026-03-09,frd,,,0.3922,8,8.8,8.5,8.19,-0.03409,-0.06932,frd,0.6536457590215541
BBNX,2025-09-10,frd,,,0.3362,7,24.87,25.34,23.11,0.0189,-0.07077,frd,0.560306540469706
BBNX,2025-10-30,frd,,,0.3385,4,26.78,27.22,25.04,0.01643,-0.06497,frd,0.5641603574386377
BBNX,2026-04-16,frd,,,0.4695,3,12.18,12.98,11.43,0.06568,-0.06158,frd,0.7825434466300618
FLGT,2020-08-07,frd,,,0.4283,6,35.84,43.49,42.02,0.21345,0.17243,frd,0.7138218851532309
FLGT,2020-11-17,frd,,,0.4061,3,44.43,43.42,36.94,-0.02273,-0.16858,frd,0.6768447448885775
FLGT,2021-01-08,frd,,,0.3964,5,63.34,62.07,70.72,-0.02005,0.11651,frd,0.660687199458488
FLGT,2021-02-02,frd,,,1.0823,7,112.83,126.66,183.85,0.12257,0.62944,frd,1.0
FLGT,2021-02-10,frd,,,0.5424,3,172.47,170.98,137.09,-0.00864,-0.20514,frd,0.9039431041728565
CRNC,2020-05-26,frd,,,0.408,7,32.5,33.06,36.02,0.01723,0.10831,frd,0.679954825442413
CRNC,2020-06-05,frd,,,0.4162,5,35.69,41.42,36.86,0.16055,0.03278,frd,0.6936676759820156
CRNC,2020-08-06,frd,,,0.3722,3,52.7,50.33,52.8,-0.04497,0.0019,frd,0.6202722465255011
CRNC,2021-03-12,frd,,,0.3203,3,112.34,112.245,102.59,-0.00085,-0.08679,frd,0.5338648415516377
CRNC,2024-11-21,gap_and_go,0.20567,87.719,,,5.83,7.2,7.365,0.23499,0.26329,long,1.0
CRNC,2025-01-03,gap_and_go,0.36066,78.334,,,19.33,20.18,13.76,0.04397,-0.28815,long,1.0
CRNC,2025-01-07,frd,,,1.5707,3,18.97,15.65,13.395,-0.17501,-0.29389,frd,1.0
CRNC,2025-04-28,frd,,,0.3676,4,9.5,9.33,10.06,-0.01789,0.05895,frd,0.6126760959089229
CRNC,2025-08-14,frd,,,0.5813,6,12.75,11.83,10.44,-0.07216,-0.18118,frd,0.9688109466193362
CRNC,2025-11-25,frd,,,0.3747,4,10.26,10.44,12.11,0.01754,0.18031,frd,0.6244671278816051
CRNC,2026-04-09,frd,,,0.3205,6,7.6,7.45,8.5,-0.01974,0.11842,frd,0.5341162850075946
EBS,2020-08-06,frd,,,0.4536,6,126.96,130.66,134.94,0.02914,0.06285,frd,0.756036157006616
EBS,2023-04-03,frd,,,0.3299,7,9.79,9.88,13.21,0.00919,0.34934,frd,0.5498501727448204
EBS,2023-04-12,frd,,,0.3493,5,12.39,12.62,10.7,0.01856,-0.1364,frd,0.582226777259118
